******************      Log   20210916       ******************
16/09/2021 06:55:38 ==>  Ejecutando Intervalo: 2021-09-15T21:00:00/2021-09-15T22:00:00 || Total Conversaciones:1071 || Page: 1
16/09/2021 08:33:00 ==>  Ejecutando Intervalo: 2021-09-16T12:00:00/2021-09-16T13:00:00 || Total Conversaciones:1160 || Page: 3
16/09/2021 08:33:10 ==>  Ejecutando Intervalo: 2021-09-16T12:00:00/2021-09-16T13:00:00 || Total Conversaciones:1160 || Page: 4
16/09/2021 08:33:20 ==>  Ejecutando Intervalo: 2021-09-16T12:00:00/2021-09-16T13:00:00 || Total Conversaciones:1160 || Page: 5
16/09/2021 08:33:31 ==>  Ejecutando Intervalo: 2021-09-16T12:00:00/2021-09-16T13:00:00 || Total Conversaciones:1160 || Page: 6
16/09/2021 08:33:41 ==>  Ejecutando Intervalo: 2021-09-16T12:00:00/2021-09-16T13:00:00 || Total Conversaciones:1160 || Page: 7
16/09/2021 08:33:53 ==>  Ejecutando Intervalo: 2021-09-16T12:00:00/2021-09-16T13:00:00 || Total Conversaciones:1160 || Page: 8
16/09/2021 08:34:03 ==>  Ejecutando Intervalo: 2021-09-16T12:00:00/2021-09-16T13:00:00 || Total Conversaciones:1160 || Page: 9
16/09/2021 08:34:13 ==>  Ejecutando Intervalo: 2021-09-16T12:00:00/2021-09-16T13:00:00 || Total Conversaciones:1160 || Page: 10
16/09/2021 08:34:23 ==>  Ejecutando Intervalo: 2021-09-16T12:00:00/2021-09-16T13:00:00 || Total Conversaciones:1160 || Page: 11
16/09/2021 08:34:32 ==>  Ejecutando Intervalo: 2021-09-16T12:00:00/2021-09-16T13:00:00 || Total Conversaciones:1160 || Page: 12
16/09/2021 08:34:37 ==>  Intervalo: 2021-09-16T12:00:00/2021-09-16T13:00:00 || FINALIZADO || Total Conversaciones: 1160
16/09/2021 09:18:46 ==>  Ejecutando Intervalo: 2021-09-16T13:00:00/2021-09-16T14:00:00 || Total Conversaciones:1034 || Page: 1
16/09/2021 09:18:54 ==>  Ejecutando Intervalo: 2021-09-16T13:00:00/2021-09-16T14:00:00 || Total Conversaciones:1034 || Page: 2
16/09/2021 09:19:05 ==>  Ejecutando Intervalo: 2021-09-16T13:00:00/2021-09-16T14:00:00 || Total Conversaciones:1034 || Page: 3
16/09/2021 09:19:16 ==>  Ejecutando Intervalo: 2021-09-16T13:00:00/2021-09-16T14:00:00 || Total Conversaciones:1034 || Page: 4
16/09/2021 09:19:26 ==>  Ejecutando Intervalo: 2021-09-16T13:00:00/2021-09-16T14:00:00 || Total Conversaciones:1034 || Page: 5
16/09/2021 09:19:37 ==>  Ejecutando Intervalo: 2021-09-16T13:00:00/2021-09-16T14:00:00 || Total Conversaciones:1034 || Page: 6
16/09/2021 09:19:46 ==>  Ejecutando Intervalo: 2021-09-16T13:00:00/2021-09-16T14:00:00 || Total Conversaciones:1034 || Page: 7
16/09/2021 09:19:56 ==>  Ejecutando Intervalo: 2021-09-16T13:00:00/2021-09-16T14:00:00 || Total Conversaciones:1034 || Page: 8
16/09/2021 09:20:06 ==>  Ejecutando Intervalo: 2021-09-16T13:00:00/2021-09-16T14:00:00 || Total Conversaciones:1034 || Page: 9
16/09/2021 09:20:16 ==>  Ejecutando Intervalo: 2021-09-16T13:00:00/2021-09-16T14:00:00 || Total Conversaciones:1034 || Page: 10
16/09/2021 09:20:25 ==>  Ejecutando Intervalo: 2021-09-16T13:00:00/2021-09-16T14:00:00 || Total Conversaciones:1034 || Page: 11
16/09/2021 09:20:27 ==>  Intervalo: 2021-09-16T13:00:00/2021-09-16T14:00:00 || FINALIZADO || Total Conversaciones: 1034
16/09/2021 10:26:11 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 1
16/09/2021 10:26:24 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 2
16/09/2021 10:26:37 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 3
16/09/2021 10:26:48 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 4
16/09/2021 10:27:04 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 5
16/09/2021 10:27:16 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 6
16/09/2021 10:27:28 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 7
16/09/2021 10:27:41 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 8
16/09/2021 10:27:54 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 9
16/09/2021 10:28:06 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 10
16/09/2021 10:28:22 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 11
16/09/2021 10:28:35 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 12
16/09/2021 10:28:46 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 13
16/09/2021 10:28:59 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 14
16/09/2021 10:29:11 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 15
16/09/2021 10:29:23 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 16
16/09/2021 10:29:34 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 17
16/09/2021 10:29:45 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 18
16/09/2021 10:29:56 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 19
16/09/2021 10:30:08 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 20
16/09/2021 10:30:19 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 21
16/09/2021 10:30:30 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 22
16/09/2021 10:30:42 ==>  Ejecutando Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || Total Conversaciones:2267 || Page: 23
16/09/2021 10:30:48 ==>  Intervalo: 2021-09-16T14:00:00/2021-09-16T15:00:00 || FINALIZADO || Total Conversaciones: 2267
16/09/2021 11:09:53 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 1
16/09/2021 11:10:06 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 2
16/09/2021 11:10:20 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 3
16/09/2021 11:10:39 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 4
16/09/2021 11:10:53 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 5
16/09/2021 11:11:09 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 6
16/09/2021 11:11:21 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 7
16/09/2021 11:11:34 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 8
16/09/2021 11:11:46 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 9
16/09/2021 11:11:59 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 10
16/09/2021 11:12:11 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 11
16/09/2021 11:12:24 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 12
16/09/2021 11:12:36 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 13
16/09/2021 11:12:48 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 14
16/09/2021 11:12:59 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 15
16/09/2021 11:13:12 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 16
16/09/2021 11:13:25 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 17
16/09/2021 11:13:36 ==>  Ejecutando Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || Total Conversaciones:1751 || Page: 18
16/09/2021 11:13:40 ==>  Intervalo: 2021-09-16T15:00:00/2021-09-16T16:00:00 || FINALIZADO || Total Conversaciones: 1751
16/09/2021 12:54:08 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 1
16/09/2021 12:55:11 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 2
16/09/2021 12:56:00 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 3
16/09/2021 12:56:59 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 4
16/09/2021 12:57:03 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 5
16/09/2021 12:58:01 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 6
16/09/2021 12:59:02 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 7
16/09/2021 13:00:06 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 8
16/09/2021 13:01:05 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 9
16/09/2021 13:02:05 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 10
16/09/2021 13:02:08 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 11
16/09/2021 13:03:07 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 12
16/09/2021 13:04:06 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 13
16/09/2021 13:04:09 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 14
16/09/2021 13:06:15 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 1
16/09/2021 13:06:27 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 2
16/09/2021 13:06:40 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 3
16/09/2021 13:06:53 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 4
16/09/2021 13:07:07 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 5
16/09/2021 13:07:22 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 6
16/09/2021 13:07:37 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 7
16/09/2021 13:07:52 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 8
16/09/2021 13:08:05 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 9
16/09/2021 13:08:16 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 10
16/09/2021 13:08:27 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 11
16/09/2021 13:08:38 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 12
16/09/2021 13:08:50 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 13
16/09/2021 13:09:02 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 14
16/09/2021 13:09:15 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 15
16/09/2021 13:09:26 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 16
16/09/2021 13:09:38 ==>  Ejecutando Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || Total Conversaciones:1663 || Page: 17
16/09/2021 13:09:44 ==>  Intervalo: 2021-09-16T16:00:00/2021-09-16T17:00:00 || FINALIZADO || Total Conversaciones: 1663
16/09/2021 13:17:53 ==>  Ejecutando Intervalo: 2021-09-16T17:00:00/2021-09-16T18:00:00 || Total Conversaciones:945 || Page: 1
16/09/2021 13:18:07 ==>  Ejecutando Intervalo: 2021-09-16T17:00:00/2021-09-16T18:00:00 || Total Conversaciones:945 || Page: 2
16/09/2021 13:18:19 ==>  Ejecutando Intervalo: 2021-09-16T17:00:00/2021-09-16T18:00:00 || Total Conversaciones:945 || Page: 3
16/09/2021 13:18:33 ==>  Ejecutando Intervalo: 2021-09-16T17:00:00/2021-09-16T18:00:00 || Total Conversaciones:945 || Page: 4
16/09/2021 13:18:46 ==>  Ejecutando Intervalo: 2021-09-16T17:00:00/2021-09-16T18:00:00 || Total Conversaciones:945 || Page: 5
16/09/2021 13:18:58 ==>  Ejecutando Intervalo: 2021-09-16T17:00:00/2021-09-16T18:00:00 || Total Conversaciones:945 || Page: 6
16/09/2021 13:19:10 ==>  Ejecutando Intervalo: 2021-09-16T17:00:00/2021-09-16T18:00:00 || Total Conversaciones:945 || Page: 7
16/09/2021 13:19:22 ==>  Ejecutando Intervalo: 2021-09-16T17:00:00/2021-09-16T18:00:00 || Total Conversaciones:945 || Page: 8
16/09/2021 13:19:34 ==>  Ejecutando Intervalo: 2021-09-16T17:00:00/2021-09-16T18:00:00 || Total Conversaciones:945 || Page: 9
16/09/2021 13:19:45 ==>  Ejecutando Intervalo: 2021-09-16T17:00:00/2021-09-16T18:00:00 || Total Conversaciones:945 || Page: 10
16/09/2021 13:19:50 ==>  Intervalo: 2021-09-16T17:00:00/2021-09-16T18:00:00 || FINALIZADO || Total Conversaciones: 945
16/09/2021 14:27:09 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 1
16/09/2021 14:27:21 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 2
16/09/2021 14:27:34 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 3
16/09/2021 14:27:46 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 4
16/09/2021 14:27:57 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 5
16/09/2021 14:28:07 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 6
16/09/2021 14:28:17 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 7
16/09/2021 14:28:29 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 8
16/09/2021 14:28:39 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 9
16/09/2021 14:28:49 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 10
16/09/2021 14:29:00 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 11
16/09/2021 14:29:09 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 12
16/09/2021 14:29:19 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 13
16/09/2021 14:29:29 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 14
16/09/2021 14:29:40 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 15
16/09/2021 14:29:49 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 16
16/09/2021 14:29:59 ==>  Ejecutando Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || Total Conversaciones:1642 || Page: 17
16/09/2021 14:30:02 ==>  Intervalo: 2021-09-16T18:00:00/2021-09-16T19:00:00 || FINALIZADO || Total Conversaciones: 1642
16/09/2021 15:12:40 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 1
16/09/2021 15:12:55 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 2
16/09/2021 15:13:07 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 3
16/09/2021 15:13:21 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 4
16/09/2021 15:13:33 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 5
16/09/2021 15:13:45 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 6
16/09/2021 15:13:57 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 7
16/09/2021 15:14:08 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 8
16/09/2021 15:14:20 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 9
16/09/2021 15:14:31 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 10
16/09/2021 15:14:44 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 11
16/09/2021 15:14:54 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 12
16/09/2021 15:15:06 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 13
16/09/2021 15:15:17 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 14
16/09/2021 15:15:30 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 15
16/09/2021 15:15:41 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 16
16/09/2021 15:15:53 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 17
16/09/2021 15:16:06 ==>  Ejecutando Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || Total Conversaciones:1798 || Page: 18
16/09/2021 15:16:15 ==>  Intervalo: 2021-09-16T19:00:00/2021-09-16T20:00:00 || FINALIZADO || Total Conversaciones: 1798
16/09/2021 16:18:05 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 1
16/09/2021 16:18:23 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 2
16/09/2021 16:18:38 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 3
16/09/2021 16:18:53 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 4
16/09/2021 16:19:10 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 5
16/09/2021 16:19:23 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 6
16/09/2021 16:19:36 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 7
16/09/2021 16:19:48 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 8
16/09/2021 16:20:00 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 9
16/09/2021 16:20:12 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 10
16/09/2021 16:20:24 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 11
16/09/2021 16:20:38 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 12
16/09/2021 16:20:51 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 13
16/09/2021 16:21:04 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 14
16/09/2021 16:21:16 ==>  Ejecutando Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || Total Conversaciones:1438 || Page: 15
16/09/2021 16:21:20 ==>  Intervalo: 2021-09-16T20:00:00/2021-09-16T21:00:00 || FINALIZADO || Total Conversaciones: 1438
16/09/2021 17:39:09 ==>  Ejecutando Intervalo: 2021-09-16T21:00:00/2021-09-16T22:00:00 || Total Conversaciones:653 || Page: 1
16/09/2021 17:39:21 ==>  Ejecutando Intervalo: 2021-09-16T21:00:00/2021-09-16T22:00:00 || Total Conversaciones:653 || Page: 2
16/09/2021 17:39:30 ==>  Ejecutando Intervalo: 2021-09-16T21:00:00/2021-09-16T22:00:00 || Total Conversaciones:653 || Page: 3
16/09/2021 17:39:39 ==>  Ejecutando Intervalo: 2021-09-16T21:00:00/2021-09-16T22:00:00 || Total Conversaciones:653 || Page: 4
16/09/2021 17:39:45 ==>  Ejecutando Intervalo: 2021-09-16T21:00:00/2021-09-16T22:00:00 || Total Conversaciones:653 || Page: 5
16/09/2021 17:39:57 ==>  Ejecutando Intervalo: 2021-09-16T21:00:00/2021-09-16T22:00:00 || Total Conversaciones:653 || Page: 6
